player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes
earl-watson-1,1999-00,,195,,15,,pac-10,,,,1.7,0.518,304,0.451,137,0.309,94,0.649,61,33,,1-Jun,1146,,,,1.7,92,,376,,Guard,,60,ucla,0.375,114,0.36,41,,129,0.539,22.6,102,190,0.505,96,,195,3.4,0.118
earl-watson-1,2000-01,,166,,11,,pac-10,,,74,1.7,0.547,349,0.493,172,0.401,140,0.636,89,32,32,1-Jun,1115,,,43,2.3,100,,471,,Guard,,62,ucla,0.309,108,0.352,38,,117,0.567,20.6,108,241,0.556,134,,195,4,0.144
jamison-brewer-1,1999-00,,49,,1,,sec,,,,0.9,0.435,54,0.407,22,0.463,25,0.52,13,26,1,4-Jun,312,,,,0,25,,60,,Guard,,15,auburn,0.278,15,0.2,3,,43,0.455,33.4,33,39,0.487,19,,184,0.9,0.116
jamison-brewer-1,2000-01,,187,,2,,sec,,,140,2.2,0.493,207,0.469,97,0.585,121,0.529,64,32,32,4-Jun,1035,,,90,0.7,49,,268,,Guard,,48,auburn,0.213,44,0.227,10,,230,0.507,25.8,92,163,0.534,87,,184,2.9,0.112
bobby-simmons-1,1998-99,,82,,3,,cusa,,,,1.7,0.425,300,0.373,112,0.387,116,0.793,92,31,,7-Jun,949,,,,0.7,77,,347,,Forward,,53,depaul,0.373,112,0.277,31,,190,0.489,20.4,91,188,0.431,81,,210,2.3,0.097
bobby-simmons-1,1999-00,,53,,10,,cusa,,,,2.5,0.508,308,0.461,142,0.513,158,0.759,120,33,,7-Jun,1009,,,,2.4,97,,433,,Forward,,48,depaul,0.289,89,0.326,29,,262,0.565,18.2,85,219,0.516,113,,210,4.9,0.192
bobby-simmons-1,2000-01,,72,,4,,cusa,,,172,1,0.539,333,0.447,149,0.465,155,0.8,124,29,28,7-Jun,981,,,76,2.9,97,,483,,Forward,,23,depaul,0.495,165,0.37,61,,248,0.594,12.9,60,168,0.524,88,,210,3.9,0.16
sean-lampley-1,1997-98,,45,,22,,pac-10,,,,1.4,0.462,198,0.449,89,0.369,73,0.589,43,27,,7-Jun,,,,,0.4,,,226,,Forward,,15,california,0.096,19,0.263,5,,141,0.486,,,179,0.469,84,,227,1.8,
sean-lampley-1,1998-99,,45,,16,,pac-10,,,,2.6,0.498,307,0.492,151,0.463,142,0.634,90,32,,7-Jun,912,,,,1.5,85,,396,,Forward,,22,california,0.039,12,0.333,4,,280,0.529,18.5,85,295,0.498,147,,227,4.1,0.178
sean-lampley-1,1999-00,,103,,17,,pac-10,,,,1.7,0.51,417,0.508,212,0.46,192,0.646,124,33,,7-Jun,1101,,,,2.3,81,,549,,Forward,,20,california,0.041,17,0.059,1,,244,0.54,15.9,96,400,0.528,211,,227,4,0.146
sean-lampley-1,2000-01,,102,,14,,pac-10,,,178,1.8,0.511,416,0.502,209,0.587,244,0.738,180,31,31,7-Jun,1073,,,46,3.1,79,,605,,Forward,,29,california,0.079,33,0.212,7,,224,0.569,17.4,112,383,0.527,202,,227,4.9,0.182
loren-woods-1,1996-97,,16,,45,,acc,,,,1.8,0.483,147,0.483,71,0.633,93,0.677,63,30,,1-Jul,525,,,,0.9,45,,205,,Center,,7,arizona,0,0,,0,,157,0.536,18.4,43,147,0.483,71,,245,2.7,0.208
loren-woods-1,1997-98,,19,,50,,acc,,,,1.5,0.404,157,0.401,63,0.637,100,0.67,67,22,,1-Jul,,,,,0.2,,,194,,Center,,8,arizona,0.025,4,0.25,1,,157,0.474,,,153,0.405,62,,245,1.7,
loren-woods-1,1999-00,,38,,102,,pac-10,,,,3.3,0.538,286,0.538,154,0.448,128,0.758,97,26,,1-Jul,820,,,,2.4,50,,405,,Center,,21,arizona,0.007,2,0,0,,194,0.584,13.9,56,284,0.542,154,,245,5.7,0.277
loren-woods-1,2000-01,,62,,84,,pac-10,,,142,4,0.506,264,0.504,133,0.534,141,0.83,117,29,28,1-Jul,879,,,47,2.1,64,,384,,Center,,19,arizona,0.011,3,0.333,1,,189,0.58,15.1,59,261,0.506,132,,245,6.1,0.278
ken-johnson-2,1997-98,,16,,58,,big-ten,,,,0.8,0.488,162,0.488,79,0.451,73,0.616,45,30,,11-Jun,,,,,0.6,,,203,,Center,,9,ohio-state,0,0,,0,,127,0.516,,,162,0.488,79,,240,1.4,
ken-johnson-2,1998-99,,8,,100,,big-ten,,,,4.3,0.521,188,0.521,98,0.383,72,0.486,35,36,,11-Jun,951,,,,0.7,102,,231,,Center,,11,ohio-state,0,0,,0,,204,0.52,14.9,39,188,0.521,98,,240,5,0.212
ken-johnson-2,1999-00,,9,,161,,big-ten,,,,4.6,0.553,170,0.553,94,0.435,74,0.635,47,30,,11-Jun,885,,,,1.4,88,,235,,Center,,5,ohio-state,0,0,,0,,182,0.573,14.6,35,170,0.553,94,,240,6,0.27
ken-johnson-2,2000-01,,25,,125,,big-ten,,,163,3.5,0.578,251,0.578,145,0.538,135,0.711,96,31,31,11-Jun,916,,,63,2.7,81,,386,,Center,,12,ohio-state,0,0,,0,,226,0.612,18.8,73,251,0.578,145,,240,6.2,0.272
ruben-boumtje-boumtje-1,1997-98,,4,,10,,big-east,,,,0.7,0.35,20,0.35,7,0.35,7,0.286,2,6,,Jul-00,,,,,-0.2,,,16,,Center,,3,georgetown,0.05,1,0,0,,28,0.343,,,19,0.368,7,,257,0.5,
ruben-boumtje-boumtje-1,1998-99,,34,,89,,big-east,,,,4.2,0.465,215,0.465,100,0.526,113,0.549,62,31,,Jul-00,854,,,,0.5,92,,262,,Center,,28,georgetown,0.005,1,0,0,,217,0.488,24.2,86,214,0.467,100,,257,4.6,0.218
ruben-boumtje-boumtje-1,1999-00,,23,,78,,big-east,,,,3.5,0.487,273,0.487,133,0.667,182,0.714,130,31,,Jul-00,816,,,,1.9,89,,396,,Center,,29,georgetown,0,0,,0,,240,0.551,21.6,99,273,0.487,133,,257,5.4,0.264
ruben-boumtje-boumtje-1,2000-01,,30,,78,,big-east,,,138,3.9,0.517,203,0.517,105,0.611,124,0.718,89,33,33,Jul-00,713,,,87,1.5,84,,299,,Center,,22,georgetown,0,0,,0,,225,0.571,21.8,73,203,0.517,105,,257,5.4,0.305
alton-ford-1,2000-01,,17,,19,,cusa,,,112,0.7,0.452,220,0.432,95,0.605,133,0.609,81,26,18,9-Jun,663,,,42,0.5,97,,280,,Center,,5,houston,0.155,34,0.265,9,,154,0.494,18.9,66,186,0.462,86,,275,1.2,0.07
jarron-collins-1,1997-98,,18,,1,,pac-10,,,,1,0.536,83,0.53,44,0.771,64,0.609,39,34,,11-Jun,,,,,0.6,,,128,,Forward,,17,stanford,0.06,5,0.2,1,,119,0.564,,,78,0.551,43,,255,1.6,
jarron-collins-1,1998-99,,19,,9,,pac-10,,,,1.9,0.496,117,0.496,58,0.863,101,0.594,60,30,,11-Jun,516,,,,0.7,70,,176,,Forward,,16,stanford,0.009,1,0,0,,157,0.533,15.4,30,116,0.5,58,,255,2.6,0.204
jarron-collins-1,1999-00,,53,,24,,pac-10,,,,2.7,0.487,235,0.485,114,0.668,157,0.72,113,31,,11-Jun,850,,,,1.7,76,,342,,Forward,,19,stanford,0.017,4,0.25,1,,201,0.552,12.9,46,231,0.489,113,,255,4.4,0.208
jarron-collins-1,2000-01,,47,,19,,pac-10,,,160,2.2,0.562,276,0.558,154,0.659,182,0.687,125,34,34,11-Jun,963,,,69,2.6,86,,435,,Forward,,21,stanford,0.022,6,0.333,2,,229,0.6,12.1,50,270,0.563,152,,255,4.8,0.199
kenny-satterfield-1,1999-00,,178,,4,,cusa,,,,2.2,0.465,242,0.43,104,0.426,103,0.767,79,33,,2-Jun,939,,,,1.2,76,,304,,Guard,,38,cincinnati,0.236,57,0.298,17,,113,0.522,27.4,110,185,0.47,87,,186,3.4,0.146
