year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,player_id,classification
2006,Ronnie Brewer,Arkansas,14,G,11.32,3.04,3.14,35.0,41.0,19.0,5.0,8.46,9.1,77.75,78.75,103.5,223.0,83.25,19.7,104,1.0,15,,sec,,115.0,0.498,447,197,0.43,192,0.75,144,1112.0,,39.0,46.0,589,,83,0.33799999999999997,151,0.33799999999999997,51,8.0,154,0.547,11.5,70.0,296,0.493,146,27.1,5.3,ronnie-brewer-1,Starter
2005,Ronny Turiaf,Gonzaga,37,F,11.5,3.1,3.23,30.5,33.0,15.0,7.79,8.95,9.59,80.0,81.25,106.5,237.8,85.5,9.4,48,4.1,59,,wcc,,221.0,0.511,309,157,0.838,259,0.6829999999999999,177,967.0,,74.0,83.0,493,,12,0.023,7,0.28600000000000003,2,17.7,295,0.5710000000000001,13.9,70.0,302,0.513,155,25.8,4.8,ronny-turiaf-1,Starter
2008,Roy Hibbert,Georgetown,17,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,16.6,63,6.3,75,,big-east,,141.0,0.614,294,179,0.49,144,0.6459999999999999,93,894.0,,75.0,92.0,454,,18,0.01,3,1.0,3,14.5,216,0.626,13.6,57.0,291,0.605,176,25.9,6.8,roy-hibbert-1,Starter
2004,Royal Ivey,Brigham Young,37,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,25.5,141,0.6,8,,big-12,,91.0,0.47200000000000003,248,111,0.496,123,0.626,77,979.0,,42.0,83.0,311,,41,0.125,31,0.387,12,7.3,133,0.507,14.3,51.0,217,0.456,99,17.5,3.3,royal-ivey-1,Bust
2012,Royce White,Iowa State,16,F,11.46,3.1,3.3,29.41,34.23,11.36,10.6,9.5,11.5,79.0,80.0,104.5,260.6,84.0,34.5,170,3.0,32,8.9,big-12,26.2,231.0,0.54,328,175,0.625,205,0.498,102,1072.0,9.4,85.0,89.0,456,2.2,40,0.037000000000000005,12,0.33299999999999996,4,17.7,316,0.536,23.4,130.0,316,0.541,171,26.5,4.1,royce-white-1,Exclude
2001,Ruben Boumtje-Boumtje,Georgetown,49,C,11.84,3.1,3.33,26.5,31.0,6.0,6.0,9.12,9.86,83.5,83.73,111.0,245.0,88.0,,30,,78,,big-east,,138.0,0.517,203,105,0.611,124,0.718,89,713.0,,87.0,84.0,299,,22,0.0,0,,0,,225,0.5710000000000001,21.8,73.0,203,0.517,105,,5.4,ruben-boumtje-boumtje-1,Exclude
2006,Rudy Gay,Connecticut,8,F,11.03,3.1,3.32,33.0,40.5,9.0,5.7,8.95,9.59,79.0,80.0,107.5,222.0,87.0,12.6,68,3.2,52,,big-east,,144.0,0.495,406,187,0.34,138,0.732,101,1015.0,,66.0,75.0,503,,58,0.217,88,0.318,28,10.8,210,0.5329999999999999,14.8,82.0,318,0.5,159,25.2,5.2,rudy-gay-1,Starter
2014,Russ Smith,Louisville,47,G,11.57,3.01,3.27,29.5,34.0,8.78,3.5,8.25,8.5,71.5,72.75,95.0,160.0,75.5,31.6,172,0.4,4,11.1,aac,9.6,93.0,0.541,481,225,0.451,217,0.705,153,1084.0,2.9,29.0,92.0,673,4.0,74,0.376,181,0.387,70,6.2,122,0.5760000000000001,15.2,105.0,300,0.517,155,30.7,6.7,russ-smith-1,Exclude
2008,Russell Westbrook,California-Los Angeles,4,G,10.98,3.04,3.08,30.0,36.5,12.0,4.8,8.46,9.1,74.25,75.5,100.0,192.0,79.75,24.4,167,0.4,7,,pac-10,,92.0,0.499,391,182,0.384,150,0.713,107,1318.0,,61.0,93.0,497,,63,0.19699999999999998,77,0.33799999999999997,26,7.1,153,0.5379999999999999,17.2,96.0,314,0.49700000000000005,156,21.8,5.3,russell-westbrook-1,All-Star
2008,Ryan Anderson,California,21,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,9.7,47,1.1,18,,pac-10,,228.0,0.5589999999999999,469,230,0.424,199,0.8690000000000001,173,1082.0,,100.0,71.0,697,,12,0.33299999999999996,156,0.41,64,17.9,328,0.618,11.6,74.0,313,0.53,166,29.4,5.5,ryan-anderson-1,All-Star
2005,Ryan Gomes,Providence,50,F,12.49,3.1,3.24,26.5,30.5,9.0,7.79,8.95,9.59,78.5,79.75,106.5,248.0,86.0,,100,,5,,big-east,,169.0,0.5479999999999999,498,247,0.32299999999999995,161,0.77,124,1161.0,,86.0,50.0,670,,47,0.275,137,0.38,52,,255,0.583,11.7,76.0,361,0.54,195,,5.0,ryan-gomes-1,Role Player
2006,Ryan Hollins,California-Los Angeles,50,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,2.9,10,3.2,29,,pac-10,,92.0,0.619,134,83,0.8059999999999999,108,0.602,65,710.0,,65.0,84.0,231,,7,0.0,0,,0,14.2,157,0.623,17.0,38.0,134,0.619,83,16.9,3.9,ryan-hollins-1,Bust
2002,Ryan Humphrey,Notre Dame,19,F,11.75,3.1,3.2,31.5,37.5,13.0,7.79,8.95,9.59,78.0,80.81,104.5,223.0,84.0,,80,,87,,big-east,,222.0,0.493,472,231,0.43200000000000005,204,0.598,122,1103.0,,115.0,83.0,587,,33,0.013000000000000001,6,0.5,3,,337,0.516,11.9,77.0,466,0.489,228,,5.9,ryan-humphrey-1,Exclude
2013,Ryan Kelly,Duke,48,F,11.46,3.1,3.3,29.41,34.23,11.36,14.75,9.0,10.0,81.75,83.75,110.0,228.0,83.5,11.0,38,5.4,37,11.3,acc,15.4,85.0,0.535,212,96,0.401,85,0.812,69,664.0,6.9,37.0,55.0,296,1.4,16,0.392,83,0.42200000000000004,35,11.2,122,0.586,8.4,23.0,129,0.473,61,21.4,3.5,ryan-kelly-3,Exclude
2010,Ryan Reid,Florida State,57,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,10.1,35,2.6,16,,acc,10.0,65.0,0.491,167,82,0.461,77,0.597,46,704.0,9.9,58.0,46.0,210,1.5,18,0.0,0,,0,10.0,123,0.516,20.0,51.0,167,0.491,82,18.0,2.1,ryan-reid-1,Exclude
2005,Salim Stoudamire,Arizona,31,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,13.0,78,0.2,4,,pac-10,,74.0,0.647,417,210,0.321,134,0.91,122,1126.0,,9.0,66.0,662,,30,0.5710000000000001,238,0.504,120,4.3,83,0.6890000000000001,15.0,85.0,179,0.503,90,24.0,6.7,salim-stoudamire-1,Exclude
2015,Sam Dekker,Wisconsin,18,F,10.64,2.96,3.28,25.5,34.5,5.0,7.5,8.5,9.25,79.75,81.0,106.0,218.6,83.5,8.6,49,1.5,18,10.0,big-ten,14.8,143.0,0.586,406,213,0.278,113,0.708,80,1239.0,8.4,77.0,42.0,556,1.1,21,0.37200000000000005,151,0.331,50,11.7,220,0.605,7.3,36.0,255,0.639,163,23.2,7.0,sam-dekker-1,Role Player
2009,Sam Young,Pittsburgh,36,F,11.47,3.1,3.45,27.5,33.0,11.36,4.9,8.95,9.59,77.25,78.75,105.5,222.8,82.75,7.1,40,2.1,30,,big-east,,156.0,0.5539999999999999,520,261,0.29600000000000004,154,0.74,114,1146.0,,69.0,60.0,690,,35,0.27899999999999997,145,0.37200000000000005,54,11.2,225,0.5820000000000001,12.9,88.0,375,0.552,207,29.0,6.9,sam-young-1,Role Player
2001,Samuel Dalembert,Seton Hall,26,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,9,,60,,big-east,,116.0,0.565,177,100,0.40700000000000003,72,0.556,40,622.0,,50.0,95.0,240,,14,0.0,0,,0,,166,0.568,20.7,55.0,177,0.565,100,,2.9,samuel-dalembert-1,Role Player
2008,Sasha Kaun,Kansas,56,C,12.06,3.1,3.2,29.0,32.0,13.0,9.6,9.12,9.86,81.0,82.75,110.0,247.0,88.0,,12,,49,,big-12,,90.0,0.619,176,109,0.693,122,0.541,66,707.0,,64.0,97.0,284,,17,0.0,0,,0,,154,0.607,12.0,32.0,176,0.619,109,,4.3,sasha-kaun-1,Exclude
2001,Sean Lampley,California,44,F,11.06,3.1,3.12,36.0,40.0,12.0,8.0,8.95,9.59,77.5,80.81,101.0,213.0,81.25,,102,,14,,pac-10,,178.0,0.511,416,209,0.5870000000000001,244,0.738,180,1073.0,,46.0,79.0,605,,29,0.079,33,0.212,7,,224,0.569,17.4,112.0,383,0.527,202,,4.9,sean-lampley-1,Exclude
2005,Sean May,North Carolina,13,F,11.04,3.1,3.29,30.0,33.0,12.0,7.79,8.95,9.59,79.0,80.5,105.0,258.8,85.25,11.7,62,2.5,38,,acc,,255.0,0.5670000000000001,402,228,0.627,252,0.758,191,992.0,,142.0,88.0,647,,43,0.006999999999999999,3,0.0,0,21.8,397,0.62,15.3,94.0,399,0.5710000000000001,228,27.6,7.7,sean-may-1,Exclude
2008,Sean Singletary,Virginia,42,G,11.11,3.04,3.22,26.0,36.1,18.0,4.2,8.46,9.1,71.0,72.0,95.0,183.8,76.5,37.7,202,0.1,1,,acc,,101.0,0.48700000000000004,476,203,0.466,222,0.851,189,1122.0,,26.0,88.0,653,,60,0.332,158,0.36700000000000005,58,6.3,127,0.562,18.0,128.0,318,0.456,145,29.9,4.6,sean-singletary-1,Exclude
2007,Sean Williams,Boston College,17,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,7.4,18,10.3,75,,acc,,68.0,0.5479999999999999,115,63,0.696,80,0.7,56,483.0,,36.0,48.0,182,,21,0.0,0,,0,12.8,104,0.595,18.6,35.0,115,0.5479999999999999,63,20.0,2.3,sean-williams-1,Exclude
2014,Semaj Christon,Xavier,55,G,11.55,3.21,3.32,30.5,36.5,8.78,5.25,8.5,8.25,73.5,75.25,99.0,186.0,78.5,25.3,142,0.8,8,4.9,big-east,7.4,76.0,0.501,420,201,0.56,235,0.6679999999999999,157,1200.0,1.5,15.0,72.0,578,2.3,45,0.11699999999999999,49,0.38799999999999996,19,4.6,91,0.544,14.3,89.0,371,0.491,182,26.9,4.0,semaj-christon-1,Exclude
2017,Semi Ojeleye,Southern Methodist,37,F,10.58,3.07,3.16,35.0,40.5,19.0,5.5,8.75,9.5,77.25,78.75,102.0,241.4,81.75,9.3,53,1.6,14,8.1,aac,15.0,160.0,0.5720000000000001,431,210,0.508,219,0.785,172,1195.0,8.4,80.0,62.0,665,0.8,15,0.39899999999999997,172,0.424,73,11.9,240,0.621,8.5,50.0,259,0.529,137,25.9,7.7,semi-ojeleye-1,Exclude
2013,Shabazz Muhammad,California-Los Angeles,14,F,10.99,2.93,3.32,29.5,37.0,10.0,9.0,9.0,10.0,76.75,78.25,104.5,221.8,83.0,5.8,27,0.4,4,2.7,pac-12,9.3,80.0,0.48700000000000004,456,202,0.395,180,0.711,128,987.0,9.9,87.0,53.0,572,1.3,23,0.23199999999999998,106,0.377,40,9.6,167,0.528,8.6,51.0,350,0.46299999999999997,162,29.8,3.7,shabazz-muhammad-1,Role Player
2014,Shabazz Napier,Connecticut,24,G,11.6,3.13,3.2,30.5,37.5,8.78,7.35,8.25,8.5,71.0,73.0,93.0,175.2,75.25,30.8,195,1.0,13,12.3,aac,15.0,196.0,0.517,496,213,0.48,238,0.87,207,1404.0,3.4,38.0,84.0,720,3.2,73,0.433,215,0.405,87,9.7,234,0.591,15.8,114.0,281,0.44799999999999995,126,27.5,7.9,shabazz-napier-1,Starter
2018,Shai Gilgeous-Alexander,Kentucky,11,G,11.11,3.04,3.22,30.1,36.1,8.78,3.0,9.0,9.0,76.5,78.0,104.0,180.0,83.5,28.8,189,1.7,18,9.1,sec,10.0,120.0,0.516,377,183,0.46399999999999997,175,0.8170000000000001,143,1248.0,3.2,33.0,62.0,532,2.8,61,0.151,57,0.40399999999999997,23,6.8,153,0.578,17.9,100.0,320,0.5,160,21.9,5.2,shai-gilgeous-alexander-1,Exclude
2018,Shake Milton,Southern Methodist,54,G,11.07,3.19,3.25,30.0,33.0,2.0,6.8,8.75,9.5,76.5,77.5,99.5,207.2,84.75,25.9,96,2.3,14,7.9,aac,13.5,89.0,0.551,274,123,0.405,111,0.847,94,800.0,2.1,14.0,38.0,396,2.4,31,0.47100000000000003,129,0.434,56,7.7,103,0.606,13.3,50.0,145,0.462,67,25.0,4.2,malik-milton-1,Exclude
2001,Shane Battier,Duke,6,F,10.95,3.1,3.3,29.5,33.0,12.0,9.3,8.95,9.59,80.25,80.81,105.0,229.0,82.5,,72,,88,,acc,,191.0,0.5870000000000001,533,251,0.358,191,0.7959999999999999,152,1363.0,,94.0,80.0,778,,82,0.555,296,0.419,124,,285,0.624,8.8,60.0,237,0.536,127,,10.1,shane-battier-1,Starter
2013,Shane Larkin,Miami (FL),18,G,10.64,3.03,3.08,34.5,44.0,12.0,3.8,7.5,8.75,70.25,71.5,89.5,170.8,70.75,26.1,164,0.3,4,10.6,acc,11.4,121.0,0.569,382,183,0.293,112,0.777,87,1311.0,1.6,17.0,59.0,522,3.4,71,0.445,170,0.406,69,6.5,138,0.6,15.9,82.0,212,0.5379999999999999,114,21.3,6.5,shane-larkin-1,Role Player
2006,Shannon Brown,Michigan State,25,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,16.3,93,0.3,5,,big-ten,,112.0,0.54,433,202,0.326,141,0.83,117,1196.0,,38.0,78.0,585,,50,0.379,164,0.39,64,7.8,150,0.585,14.5,85.0,269,0.513,138,25.4,4.5,shannon-brown-1,Exclude
2006,Shawne Williams,Memphis,17,F,10.69,3.1,3.3,32.0,31.0,11.36,8.0,8.95,9.59,79.25,80.75,104.0,227.0,87.0,,67,,49,,cusa,,160.0,0.48,375,156,0.387,145,0.7859999999999999,114,1002.0,,62.0,105.0,474,,50,0.41100000000000003,154,0.312,48,,222,0.534,15.4,81.0,221,0.489,108,,5.3,shawne-williams-1,Role Player
2006,Shelden Williams,Duke,5,F,11.53,3.1,3.59,29.0,33.5,25.0,11.4,8.95,9.59,79.5,80.5,104.0,258.0,88.25,6.8,39,7.5,137,,acc,,267.0,0.58,410,237,0.659,270,0.7440000000000001,201,1198.0,,117.0,114.0,677,,60,0.015,6,0.33299999999999996,2,18.5,384,0.629,14.2,89.0,404,0.5820000000000001,235,25.8,9.1,shelden-williams-1,Exclude
2011,Shelvin Mack,Butler,34,G,11.23,3.04,3.18,32.0,39.0,17.0,7.1,8.25,9.25,73.0,74.5,96.5,209.0,79.5,24.9,131,0.3,3,6.3,horizon,14.4,143.0,0.496,493,201,0.316,156,0.769,120,1219.0,2.6,27.0,66.0,609,1.5,30,0.499,246,0.354,87,8.4,170,0.537,14.1,93.0,247,0.462,114,28.6,5.0,shelvin-mack-1,Exclude
2017,Sindarius Thornwell,South Carolina,48,G,11.48,3.03,3.36,27.0,30.5,15.0,7.8,8.75,8.75,75.5,76.75,103.0,211.6,82.0,19.1,86,3.4,30,16.2,sec,16.3,144.0,0.51,439,195,0.59,259,0.83,215,1051.0,8.0,77.0,71.0,663,3.6,66,0.337,148,0.392,58,11.9,221,0.59,11.9,76.0,291,0.47100000000000003,137,29.5,7.2,sindarius-thornwell-1,Exclude
2010,Solomon Alabi,Florida State,50,C,13.2,3.1,3.68,22.5,26.0,10.0,5.0,9.25,9.25,83.5,84.75,113.0,237.4,89.0,4.4,16,10.4,75,,acc,15.7,119.0,0.534,249,133,0.546,136,0.794,108,820.0,11.6,79.0,75.0,374,1.4,20,0.0,0,,0,13.8,198,0.596,16.3,61.0,249,0.534,133,22.8,4.3,solomon-alabi-1,Exclude
2013,Solomon Hill,Arizona,23,F,10.77,2.91,3.19,29.5,37.5,14.0,7.6,9.0,10.5,77.5,79.0,103.0,226.0,81.0,16.8,95,1.8,20,9.3,pac-12,13.9,126.0,0.541,345,158,0.359,124,0.7659999999999999,95,1154.0,6.6,61.0,76.0,468,2.1,40,0.423,146,0.39,57,10.2,187,0.579,16.0,77.0,199,0.508,101,21.4,5.1,solomon-hill-1,Role Player
2006,Solomon Jones,South Florida,33,F,11.27,3.1,3.3,32.0,39.0,6.0,7.4,8.95,9.59,80.5,81.75,109.0,224.0,88.75,9.5,39,6.4,89,,big-east,,192.0,0.484,287,139,0.47,135,0.778,105,1056.0,,93.0,99.0,383,,25,0.006999999999999999,2,0.0,0,16.5,285,0.545,22.3,101.0,285,0.488,139,22.5,3.6,solomon-jones-1,Bust
2008,Sonny Weems,Arkansas,39,G,10.58,3.04,2.96,29.0,36.5,12.0,4.4,8.46,9.1,76.0,77.5,104.0,193.0,82.0,17.3,89,0.5,8,,sec,,96.0,0.527,425,197,0.179,76,0.8029999999999999,61,1067.0,,56.0,74.0,509,,45,0.344,146,0.37,54,8.3,152,0.552,17.2,96.0,279,0.513,143,25.4,3.8,sonny-weems-1,Bust
2000,Speedy Claxton,Hofstra,20,G,10.48,3.04,3.06,36.0,42.5,6.0,6.39,8.46,9.1,70.5,76.12,94.5,166.0,72.0,,186,,5,,america-east,,,0.518,538,253,0.36200000000000004,195,0.764,149,1089.0,,,71.0,706,,102,0.249,134,0.381,51,,168,0.56,13.8,101.0,404,0.5,202,,7.0,speedy-claxton-1,Starter
2014,Spencer Dinwiddie,Colorado,38,G,11.11,3.04,3.22,30.1,36.1,8.78,5.35,8.25,9.0,76.5,78.0,103.0,204.9,80.25,26.3,64,0.8,4,10.5,pac-12,9.6,44.0,0.565,131,61,0.9079999999999999,119,0.857,102,529.0,1.8,8.0,32.0,250,2.9,26,0.48100000000000004,63,0.413,26,5.8,52,0.667,13.8,30.0,68,0.515,35,21.0,3.1,spencer-dinwiddie-1,Starter
2007,Spencer Hawes,Washington,10,F,11.88,3.1,3.51,26.0,29.0,9.0,13.0,8.95,9.59,82.0,84.75,110.0,244.0,84.5,14.0,60,4.3,54,,pac-10,,136.0,0.5329999999999999,363,193,0.27,98,0.755,74,896.0,,61.0,70.0,461,,16,0.008,3,0.33299999999999996,1,13.2,197,0.563,16.0,78.0,360,0.5329999999999999,192,25.8,4.4,spencer-hawes-1,Role Player
2015,Stanley Johnson,Arizona,8,F,11.46,3.1,3.3,29.41,34.23,11.36,7.5,9.0,9.0,77.0,78.5,102.0,241.8,83.5,11.6,63,1.6,15,10.2,pac-12,19.1,172.0,0.501,390,174,0.456,178,0.742,132,1081.0,8.9,75.0,100.0,523,3.2,57,0.297,116,0.371,43,14.1,247,0.551,14.7,82.0,274,0.478,131,26.6,5.7,stanley-johnson-1,Role Player
2009,Stephen Curry,Davidson,7,G,11.07,3.04,3.28,29.5,35.5,10.0,5.7,8.46,9.1,74.0,75.25,97.0,181.0,75.5,40.2,189,0.6,8,,southern,,130.0,0.5489999999999999,687,312,0.365,251,0.8759999999999999,220,1145.0,,21.0,81.0,974,,86,0.489,336,0.387,130,6.9,151,0.604,13.5,126.0,351,0.519,182,38.3,9.9,stephen-curry-1,All-Star
2016,Stephen Zimmerman,Nevada-Las Vegas,41,C,12.08,3.16,3.43,26.0,31.0,10.79,11.15,9.0,9.0,82.25,83.75,108.5,234.0,87.25,6.4,22,7.5,51,0.8,mwc,26.5,171.0,0.488,214,102,0.47200000000000003,101,0.624,63,680.0,8.8,56.0,79.0,272,1.1,14,0.079,17,0.294,5,17.7,227,0.519,17.1,54.0,197,0.49200000000000005,97,21.9,2.1,stephen-zimmermanjr-1,Exclude
2017,Sterling Brown,Southern Methodist,46,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,17.9,105,2.2,19,9.6,aac,16.9,172.0,0.546,351,161,0.313,110,0.7909999999999999,87,1143.0,6.0,55.0,91.0,470,2.7,50,0.387,136,0.449,61,11.7,227,0.583,14.6,69.0,215,0.465,100,21.9,6.0,sterling-brown-2,Exclude
2003,Steve Blake,Maryland,38,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,36.0,221,0.3,5,,acc,,92.0,0.531,275,114,0.302,83,0.8190000000000001,68,1009.0,,22.0,54.0,360,,50,0.56,154,0.41600000000000004,64,5.9,114,0.5720000000000001,23.9,99.0,121,0.413,50,19.1,4.1,steve-blake-1,Role Player
2006,Steve Novak,Marquette,32,F,11.11,3.1,3.37,24.5,31.0,5.0,8.1,8.95,9.59,80.0,81.25,103.0,216.0,81.5,7.5,39,0.3,4,,big-east,,149.0,0.643,363,173,0.209,76,0.9740000000000001,74,1047.0,,34.0,64.0,541,,18,0.713,259,0.467,121,9.8,183,0.6779999999999999,7.4,32.0,104,0.5,52,20.2,5.7,steve-novak-1,Starter
2013,Steven Adams,Pittsburgh,12,C,11.85,3.02,3.4,28.5,33.0,16.0,6.65,9.5,11.0,82.75,84.0,109.5,254.5,88.5,5.4,20,11.2,65,11.9,big-east,21.0,113.0,0.5710000000000001,175,100,0.4,70,0.44299999999999995,31,749.0,15.3,90.0,52.0,231,1.9,21,0.0,0,,0,18.0,203,0.555,14.4,35.0,175,0.5710000000000001,100,17.7,3.5,steven-adams-1,Starter
2001,Steven Hunter,DePaul,15,C,11.99,3.1,3.15,30.5,38.5,11.0,5.3,9.12,9.86,82.25,83.73,108.0,224.0,88.0,,15,,72,,cusa,,103.0,0.5920000000000001,233,138,0.536,125,0.536,67,808.0,,66.0,70.0,343,,5,0.0,0,,0,,169,0.5870000000000001,13.1,44.0,233,0.5920000000000001,138,,3.5,steven-hunter-1,Role Player
2000,Stromile Swift,Louisiana State,2,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,32,,95,,sec,,,0.618,342,208,0.602,206,0.617,127,1013.0,,,88.0,550,,50,0.073,25,0.28,7,,279,0.625,15.4,80.0,317,0.634,201,,8.5,stromile-swift-1,Starter
2003,T.J. Ford,Texas,8,G,11.45,3.04,3.2,32.5,39.5,0.0,6.7,8.46,9.1,71.0,76.12,93.5,162.0,71.5,,254,,5,,big-12,,107.0,0.423,397,159,0.489,194,0.82,159,1110.0,,21.0,83.0,495,,66,0.171,68,0.265,18,,128,0.506,17.9,107.0,329,0.429,141,,4.3,tj-ford-1,Starter
2014,T.J. Warren,North Carolina State,14,F,11.1,3.04,3.26,27.0,35.5,11.36,7.95,8.75,9.0,79.0,80.25,104.0,220.2,82.25,8.6,40,1.8,21,8.8,acc,12.7,137.0,0.5479999999999999,652,342,0.34700000000000003,226,0.69,156,1238.0,10.8,113.0,97.0,871,3.1,63,0.17800000000000002,116,0.267,31,11.8,250,0.574,9.9,83.0,536,0.58,311,35.5,6.5,tj-warren-1,Role Player
2009,Taj Gibson,Southern California,26,F,11.56,3.1,3.41,25.5,30.0,12.0,6.6,8.95,9.59,80.5,81.75,109.0,214.4,88.0,,44,,100,,pac-10,,193.0,0.601,316,190,0.5760000000000001,182,0.659,120,1179.0,,123.0,103.0,500,,34,0.0,0,,0,,316,0.621,15.2,72.0,316,0.601,190,,7.7,taj-gibson-1,Role Player
2002,Tamar Slay,Marshall,53,F,10.94,3.1,3.09,32.5,38.0,11.0,7.79,8.95,9.59,78.75,80.81,104.0,203.0,83.5,14.3,72,1.0,16,,mac,,123.0,0.5379999999999999,439,196,0.29600000000000004,130,0.731,95,1031.0,,38.0,81.0,567,,49,0.435,191,0.419,80,8.8,161,0.5660000000000001,15.1,89.0,248,0.46799999999999997,116,28.0,3.2,tamar-slay-1,Exclude
2007,Taurean Green,Florida,52,G,11.3,3.04,3.26,29.0,32.5,8.0,4.6,8.46,9.1,71.0,72.75,96.0,173.0,74.25,,147,,1,,sec,,87.0,0.562,347,154,0.478,166,0.8490000000000001,141,1328.0,,9.0,60.0,531,,42,0.5820000000000001,202,0.406,82,,96,0.623,20.1,107.0,145,0.49700000000000005,72,,5.3,taurean-green-1,Exclude
2016,Taurean Prince,Baylor,12,F,10.96,2.8,3.24,34.0,36.0,11.36,6.45,9.0,8.5,78.5,79.75,102.0,220.2,83.5,14.8,77,2.7,25,7.4,big-12,14.8,125.0,0.493,433,187,0.337,146,0.774,113,1040.0,9.2,81.0,86.0,540,2.4,43,0.33899999999999997,147,0.361,53,12.0,206,0.537,15.3,91.0,286,0.469,134,28.1,3.8,taurean-prince-1,Role Player
2009,Taylor Griffin,Oklahoma,48,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,7.9,48,2.5,36,,big-12,,128.0,0.547,233,125,0.5579999999999999,130,0.7,91,1081.0,,82.0,100.0,346,,47,0.06,14,0.35700000000000004,5,10.8,210,0.5870000000000001,17.4,62.0,219,0.5479999999999999,120,16.2,4.3,taylor-griffin-1,Exclude
2002,Tayshaun Prince,Kentucky,23,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,52,,43,,sec,,135.0,0.541,441,206,0.268,118,0.703,83,1067.0,,67.0,51.0,560,,34,0.433,191,0.34,65,,202,0.563,11.4,64.0,250,0.564,141,,5.7,tayshaun-prince-1,Starter
2001,Terence Morris,Maryland,33,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,68,,79,,acc,,186.0,0.467,366,158,0.33299999999999996,122,0.795,97,993.0,,91.0,94.0,439,,32,0.24600000000000002,90,0.289,26,,277,0.518,13.1,64.0,276,0.478,132,,4.6,terence-morris-1,Exclude
2012,Terrence Jones,Kentucky,18,F,11.57,3.1,3.4,29.5,34.5,12.0,7.7,9.0,10.0,80.25,81.5,107.0,252.0,86.25,8.7,51,5.8,68,10.4,sec,17.5,176.0,0.523,354,177,0.446,158,0.627,99,1115.0,10.7,96.0,91.0,469,2.7,49,0.138,49,0.327,16,14.3,272,0.547,12.6,62.0,305,0.528,161,22.4,5.8,terrence-jones-1,Starter
2012,Terrence Ross,Washington,8,G,11.78,3.04,3.28,31.0,37.5,2.0,3.2,8.75,10.25,78.0,79.0,100.5,196.6,79.25,9.2,49,3.0,33,6.7,pac-12,19.2,177.0,0.534,470,215,0.2,94,0.7659999999999999,72,1088.0,4.7,48.0,99.0,574,2.3,44,0.413,194,0.371,72,11.6,225,0.5579999999999999,12.0,70.0,276,0.518,143,25.3,4.9,terrence-ross-1,Starter
2009,Terrence Williams,Louisville,11,G,11.15,3.04,3.18,30.5,37.0,9.0,5.1,8.46,9.1,77.0,78.25,103.5,213.2,81.0,,185,,29,,big-east,,266.0,0.504,392,169,0.298,117,0.581,68,1266.0,,51.0,62.0,463,,86,0.37799999999999995,148,0.385,57,,317,0.517,16.1,86.0,244,0.45899999999999996,112,,6.2,terrence-williams-1,Exclude
